county	county_id	town	town_id	village	village_id	villcode	code2	code1	codebase
臺北市	63000	內湖區	63000100	大湖里	12	A6310-012-00	A6310-01	A6310-01-006	A6310-0024-00
臺北市	63000	士林區	63000110	福安里	23	A6311-023-00	A6311-61	A6311-61-005	A6311-0791-00
臺北市	63000	士林區	63000110	福德里	4	A6311-004-00	A6311-67	A6311-67-002	A6311-0787-00
臺北市	63000	士林區	63000110	福佳里	7	A6311-007-00	A6311-62	A6311-62-004	A6311-0793-00
臺北市	63000	士林區	63000110	福德里	4	A6311-004-00	A6311-67	A6311-67-008	A6311-0807-00
臺北市	63000	士林區	63000110	福德里	4	A6311-004-00	A6311-67	A6311-67-003	A6311-0792-00
臺北市	63000	內湖區	63000100	金瑞里	14	A6310-014-00	A6310-04	A6310-04-002	A6310-0030-00
臺北市	63000	士林區	63000110	社園里	21	A6311-021-00	A6311-71	A6311-71-008	A6311-0939-00
臺北市	63000	內湖區	63000100	大湖里	12	A6310-012-00	A6310-05	A6310-05-002	A6310-0031-00
臺北市	63000	士林區	63000110	仁勇里	1	A6311-001-00	A6311-77	A6311-77-005	A6311-0952-00
臺北市	63000	士林區	63000110	後港里	8	A6311-008-00	A6311-75	A6311-75-001	A6311-0947-00
臺北市	63000	士林區	63000110	社子里	19	A6311-019-00	A6311-76	A6311-76-002	A6311-0955-00
臺北市	63000	士林區	63000110	社園里	21	A6311-021-00	A6311-72	A6311-72-009	A6311-0954-00
臺北市	63000	內湖區	63000100	金瑞里	14	A6310-014-00	A6310-04	A6310-04-002	A6310-0033-00
臺北市	63000	士林區	63000110	後港里	8	A6311-008-00	A6311-75	A6311-75-002	A6311-0944-00
臺北市	63000	士林區	63000110	社子里	19	A6311-019-00	A6311-76	A6311-76-003	A6311-0948-00
臺北市	63000	士林區	63000110	義信里	2	A6311-002-00	A6311-82	A6311-82-004	A6311-0942-00
臺北市	63000	士林區	63000110	後港里	8	A6311-008-00	A6311-73	A6311-73-006	A6311-0961-00
臺北市	63000	士林區	63000110	義信里	2	A6311-002-00	A6311-82	A6311-82-006	A6311-0964-00
臺北市	63000	士林區	63000110	永倫里	22	A6311-022-00	A6311-71	A6311-71-004	A6311-0950-00
臺北市	63000	士林區	63000110	義信里	2	A6311-002-00	A6311-82	A6311-82-005	A6311-0949-00
臺北市	63000	內湖區	63000100	大湖里	12	A6310-012-00	A6310-12	A6310-12-003	A6310-0142-00
臺北市	63000	內湖區	63000100	西安里	3	A6310-003-00	A6310-14	A6310-14-007	A6310-0129-00
臺北市	63000	內湖區	63000100	西康里	2	A6310-002-00	A6310-10	A6310-10-004	A6310-0141-00
臺北市	63000	內湖區	63000100	西安里	3	A6310-003-00	A6310-14	A6310-14-006	A6310-0132-00
臺北市	63000	士林區	63000110	社新里	20	A6311-020-00	A6311-79	A6311-79-004	A6311-1046-00
臺北市	63000	士林區	63000110	社新里	20	A6311-020-00	A6311-79	A6311-79-005	A6311-1053-00
臺北市	63000	內湖區	63000100	金龍里	13	A6310-013-00	A6310-09	A6310-09-008	A6310-0134-00
臺北市	63000	士林區	63000110	福中里	9	A6311-009-00	A6311-75	A6311-75-008	A6311-1044-00
臺北市	63000	內湖區	63000100	金瑞里	14	A6310-014-00	A6310-09	A6310-09-007	A6310-0136-00
臺北市	63000	內湖區	63000100	碧山里	15	A6310-015-00	A6310-09	A6310-09-005	A6310-0138-00
臺北市	63000	內湖區	63000100	大湖里	12	A6310-012-00	A6310-05	A6310-05-010	A6310-0143-00
臺北市	63000	士林區	63000110	福中里	9	A6311-009-00	A6311-81	A6311-81-002	A6311-1052-00
臺北市	63000	內湖區	63000100	大湖里	12	A6310-012-00	A6310-12	A6310-12-006	A6310-0180-00
臺北市	63000	內湖區	63000100	秀湖里	32	A6310-032-00	A6310-11	A6310-11-002	A6310-0140-00
臺北市	63000	內湖區	63000100	秀湖里	32	A6310-032-00	A6310-11	A6310-11-003	A6310-0151-00
臺北市	63000	內湖區	63000100	湖濱里	10	A6310-010-00	A6310-24	A6310-24-008	A6310-0363-00
臺北市	63000	士林區	63000110	前港里	10	A6311-010-00	A6311-87	A6311-87-004	A6311-1112-00
臺北市	63000	中山區	63000040	大直里	14	A6304-014-00	A6304-02	A6304-02-007	A6304-0034-00
臺北市	63000	內湖區	63000100	港華里	8	A6310-008-00	A6310-13	A6310-13-007	A6310-0240-00
臺北市	63000	內湖區	63000100	湖濱里	10	A6310-010-00	A6310-24	A6310-24-004	A6310-0255-00
臺北市	63000	士林區	63000110	葫東里	18	A6311-018-00	A6311-89	A6311-89-004	A6311-1127-00
臺北市	63000	士林區	63000110	百齡里	11	A6311-011-00	A6311-86	A6311-86-005	A6311-1120-00
臺北市	63000	士林區	63000110	葫蘆里	17	A6311-017-00	A6311-94	A6311-94-002	A6311-1115-00
臺北市	63000	內湖區	63000100	內湖里	9	A6310-009-00	A6310-16	A6310-16-007	A6310-0247-00
臺北市	63000	內湖區	63000100	西康里	2	A6310-002-00	A6310-75	A6310-75-001	A6310-0396-00
臺北市	63000	內湖區	63000100	清白里	17	A6310-017-00	A6310-29	A6310-29-003	A6310-0251-00
臺北市	63000	士林區	63000110	承德里	12	A6311-012-00	A6311-92	A6311-92-005	A6311-1186-00
臺北市	63000	內湖區	63000100	西湖里	1	A6310-001-00	A6310-14	A6310-14-010	A6310-0357-00
臺北市	63000	士林區	63000110	福華里	13	A6311-013-00	A6311-90	A6311-90-009	A6311-1187-00
臺北市	63000	內湖區	63000100	麗山里	38	A6310-038-00	A6310-28	A6310-28-003	A6310-0368-00
臺北市	63000	內湖區	63000100	港富里	7	A6310-007-00	A6310-20	A6310-20-009	A6310-0359-00
臺北市	63000	內湖區	63000100	清白里	17	A6310-017-00	A6310-29	A6310-29-007	A6310-0389-00
臺北市	63000	內湖區	63000100	港都里	6	A6310-006-00	A6310-30	A6310-30-001	A6310-0367-00
臺北市	63000	士林區	63000110	富光里	16	A6311-016-00	A6311-96	A6311-96-001	A6311-1188-00
臺北市	63000	內湖區	63000100	湖濱里	10	A6310-010-00	A6310-25	A6310-25-009	A6310-0373-00
臺北市	63000	士林區	63000110	福華里	13	A6311-013-00	A6311-90	A6311-90-010	A6311-1191-00
臺北市	63000	士林區	63000110	富光里	16	A6311-016-00	A6311-96	A6311-96-002	A6311-1197-00
臺北市	63000	內湖區	63000100	港都里	6	A6310-006-00	A6310-26	A6310-26-008	A6310-0366-00
臺北市	63000	士林區	63000110	富光里	16	A6311-016-00	A6311-93	A6311-93-006	A6311-1193-00
臺北市	63000	中山區	63000040	大直里	14	A6304-014-00	A6304-06	A6304-06-003	A6304-0079-00
臺北市	63000	士林區	63000110	富光里	16	A6311-016-00	A6311-93	A6311-93-006	A6311-1194-00
臺北市	63000	內湖區	63000100	內湖里	9	A6310-009-00	A6310-31	A6310-31-003	A6310-0369-00
臺北市	63000	內湖區	63000100	清白里	17	A6310-017-00	A6310-34	A6310-34-009	A6310-0475-00
臺北市	63000	中山區	63000040	永安里	16	A6304-016-00	A6304-10	A6304-10-002	A6304-0124-00
臺北市	63000	內湖區	63000100	紫雲里	16	A6310-016-00	A6310-37	A6310-37-010	A6310-0560-00
臺北市	63000	內湖區	63000100	西湖里	1	A6310-001-00	A6310-75	A6310-75-002	A6310-0504-00
臺北市	63000	中山區	63000040	永安里	16	A6304-016-00	A6304-11	A6304-11-002	A6304-0122-00
臺北市	63000	士林區	63000110	明勝里	14	A6311-014-00	A6311-99	A6311-99-007	A6311-1261-00
臺北市	63000	士林區	63000110	富光里	16	A6311-016-00	A6311-94	A6311-94-005	A6311-1265-00
臺北市	63000	中山區	63000040	成功里	15	A6304-015-00	A6304-11	A6304-11-004	A6304-0127-00
臺北市	63000	中山區	63000040	成功里	15	A6304-015-00	A6304-12	A6304-12-005	A6304-0138-00
臺北市	63000	內湖區	63000100	紫星里	11	A6310-011-00	A6310-39	A6310-39-004	A6310-0480-00
臺北市	63000	中山區	63000040	成功里	15	A6304-015-00	A6304-12	A6304-12-005	A6304-0130-00
臺北市	63000	中山區	63000040	成功里	15	A6304-015-00	A6304-12	A6304-12-005	A6304-0128-00
臺北市	63000	內湖區	63000100	瑞陽里	20	A6310-020-00	A6310-45	A6310-45-004	A6310-0605-00
臺北市	63000	大同區	63000060	重慶里	25	A6306-025-00	A6306-03	A6306-03-001	A6306-0013-00
臺北市	63000	內湖區	63000100	紫陽里	19	A6310-019-00	A6310-49	A6310-49-002	A6310-0587-00
臺北市	63000	中山區	63000040	圓山里	12	A6304-012-00	A6304-14	A6304-14-005	A6304-0212-00
臺北市	63000	內湖區	63000100	內溝里	25	A6310-025-00	A6310-48	A6310-48-004	A6310-0604-00
臺北市	63000	內湖區	63000100	港墘里	5	A6310-005-00	A6310-42	A6310-42-007	A6310-0595-00
臺北市	63000	內湖區	63000100	港墘里	5	A6310-005-00	A6310-47	A6310-47-001	A6310-0599-00
臺北市	63000	內湖區	63000100	康寧里	35	A6310-035-00	A6310-52	A6310-52-004	A6310-0606-00
臺北市	63000	內湖區	63000100	港墘里	5	A6310-005-00	A6310-84	A6310-84-001	A6310-0694-00
臺北市	63000	內湖區	63000100	紫陽里	19	A6310-019-00	A6310-55	A6310-55-005	A6310-0615-00
臺北市	63000	大同區	63000060	老師里	24	A6306-024-00	A6306-02	A6306-02-004	A6306-0009-00
臺北市	63000	內湖區	63000100	瑞陽里	20	A6310-020-00	A6310-45	A6310-45-003	A6310-0612-00
臺北市	63000	內湖區	63000100	紫陽里	19	A6310-019-00	A6310-43	A6310-43-006	A6310-0593-00
臺北市	63000	內湖區	63000100	康寧里	35	A6310-035-00	A6310-52	A6310-52-006	A6310-0763-00
臺北市	63000	內湖區	63000100	金湖里	34	A6310-034-00	A6310-57	A6310-57-007	A6310-0752-00
臺北市	63000	內湖區	63000100	樂康里	24	A6310-024-00	A6310-54	A6310-54-007	A6310-0747-00
臺北市	63000	內湖區	63000100	金湖里	34	A6310-034-00	A6310-57	A6310-57-008	A6310-0762-00
臺北市	63000	中山區	63000040	新庄里	19	A6304-019-00	A6304-15	A6304-15-005	A6304-0217-00
臺北市	63000	內湖區	63000100	金湖里	34	A6310-034-00	A6310-57	A6310-57-008	A6310-0757-00
臺北市	63000	內湖區	63000100	康寧里	35	A6310-035-00	A6310-56	A6310-56-006	A6310-0759-00
臺北市	63000	內湖區	63000100	湖元里	30	A6310-030-00	A6310-75	A6310-75-009	A6310-0781-00
臺北市	63000	內湖區	63000100	樂康里	24	A6310-024-00	A6310-62	A6310-62-006	A6310-0780-00
臺北市	63000	內湖區	63000100	金湖里	34	A6310-034-00	A6310-53	A6310-53-008	A6310-0771-00
臺北市	63000	大同區	63000060	保安里	26	A6306-026-00	A6306-05	A6306-05-008	A6306-0057-00
臺北市	63000	內湖區	63000100	葫洲里	18	A6310-018-00	A6310-61	A6310-61-001	A6310-0773-00
臺北市	63000	內湖區	63000100	康寧里	35	A6310-035-00	A6310-58	A6310-58-003	A6310-0756-00
臺北市	63000	大同區	63000060	保安里	26	A6306-026-00	A6306-07	A6306-07-003	A6306-0058-00
臺北市	63000	內湖區	63000100	湖興里	29	A6310-029-00	A6310-55	A6310-55-008	A6310-0761-00
臺北市	63000	內湖區	63000100	葫洲里	18	A6310-018-00	A6310-71	A6310-71-006	A6310-0929-00
臺北市	63000	內湖區	63000100	東湖里	23	A6310-023-00	A6310-67	A6310-67-006	A6310-0908-00
臺北市	63000	內湖區	63000100	安湖里	31	A6310-031-00	A6310-73	A6310-73-003	A6310-0928-00
臺北市	63000	內湖區	63000100	安湖里	31	A6310-031-00	A6310-69	A6310-69-005	A6310-0899-00
臺北市	63000	內湖區	63000100	湖興里	29	A6310-029-00	A6310-60	A6310-60-005	A6310-0938-00
臺北市	63000	內湖區	63000100	湖興里	29	A6310-029-00	A6310-60	A6310-60-005	A6310-0913-00
臺北市	63000	內湖區	63000100	湖興里	29	A6310-029-00	A6310-60	A6310-60-004	A6310-0914-00
臺北市	63000	大同區	63000060	至聖里	22	A6306-022-00	A6306-10	A6306-10-006	A6306-0114-00
臺北市	63000	內湖區	63000100	湖興里	29	A6310-029-00	A6310-60	A6310-60-006	A6310-0916-00
臺北市	63000	內湖區	63000100	安湖里	31	A6310-031-00	A6310-73	A6310-73-004	A6310-0922-00
臺北市	63000	內湖區	63000100	湖元里	30	A6310-030-00	A6310-75	A6310-75-009	A6310-0941-00
臺北市	63000	內湖區	63000100	安湖里	31	A6310-031-00	A6310-68	A6310-68-008	A6310-0909-00
臺北市	63000	大同區	63000060	至聖里	22	A6306-022-00	A6306-10	A6306-10-006	A6306-0116-00
臺北市	63000	內湖區	63000100	東湖里	23	A6310-023-00	A6310-67	A6310-67-008	A6310-0917-00
臺北市	63000	內湖區	63000100	樂康里	24	A6310-024-00	A6310-62	A6310-62-009	A6310-0919-00
臺北市	63000	大同區	63000060	鄰江里	21	A6306-021-00	A6306-12	A6306-12-002	A6306-0118-00
臺北市	63000	內湖區	63000100	湖興里	29	A6310-029-00	A6310-82	A6310-82-006	A6310-1079-00
臺北市	63000	中山區	63000040	圓山里	12	A6304-012-00	A6304-22	A6304-22-001	A6304-0248-00
臺北市	63000	內湖區	63000100	葫洲里	18	A6310-018-00	A6310-77	A6310-77-011	A6310-1059-00
臺北市	63000	中山區	63000040	行孝里	26	A6304-026-00	A6304-20	A6304-20-003	A6304-0257-00
臺北市	63000	內湖區	63000100	湖興里	29	A6310-029-00	A6310-82	A6310-82-003	A6310-1063-00
臺北市	63000	內湖區	63000100	五分里	22	A6310-022-00	A6310-80	A6310-80-004	A6310-1057-00
臺北市	63000	大同區	63000060	國順里	17	A6306-017-00	A6306-13	A6306-13-005	A6306-0180-00
臺北市	63000	大同區	63000060	斯文里	20	A6306-020-00	A6306-18	A6306-18-001	A6306-0176-00
臺北市	63000	內湖區	63000100	五分里	22	A6310-022-00	A6310-80	A6310-80-004	A6310-1056-00
臺北市	63000	內湖區	63000100	葫洲里	18	A6310-018-00	A6310-77	A6310-77-007	A6310-1094-00
臺北市	63000	內湖區	63000100	湖元里	30	A6310-030-00	A6310-78	A6310-78-005	A6310-1050-00
臺北市	63000	大同區	63000060	國慶里	18	A6306-018-00	A6306-16	A6306-16-006	A6306-0179-00
臺北市	63000	大同區	63000060	斯文里	20	A6306-020-00	A6306-15	A6306-15-004	A6306-0177-00
臺北市	63000	中山區	63000040	行仁里	25	A6304-025-00	A6304-18	A6304-18-002	A6304-0253-00
臺北市	63000	中山區	63000040	行仁里	25	A6304-025-00	A6304-19	A6304-19-001	A6304-0255-00
臺北市	63000	中山區	63000040	下埤里	27	A6304-027-00	A6304-19	A6304-19-002	A6304-0260-00
臺北市	63000	中山區	63000040	新喜里	18	A6304-018-00	A6304-26	A6304-26-005	A6304-0390-00
臺北市	63000	中山區	63000040	行孝里	26	A6304-026-00	A6304-28	A6304-28-008	A6304-0402-00
臺北市	63000	中山區	63000040	行孝里	26	A6304-026-00	A6304-28	A6304-28-007	A6304-0401-00
臺北市	63000	松山區	63000010	莊敬里	2	A6301-002-00	A6301-01	A6301-01-007	A6301-0026-00
臺北市	63000	中山區	63000040	行仁里	25	A6304-025-00	A6304-28	A6304-28-005	A6304-0393-00
臺北市	63000	中山區	63000040	行仁里	25	A6304-025-00	A6304-28	A6304-28-006	A6304-0394-00
臺北市	63000	中山區	63000040	行仁里	25	A6304-025-00	A6304-28	A6304-28-006	A6304-0395-00
臺北市	63000	內湖區	63000100	石潭里	28	A6310-028-00	A6310-75	A6310-75-010	A6310-1118-00
臺北市	63000	中山區	63000040	行仁里	25	A6304-025-00	A6304-28	A6304-28-004	A6304-0392-00
臺北市	63000	中山區	63000040	下埤里	27	A6304-027-00	A6304-23	A6304-23-009	A6304-0396-00
臺北市	63000	中山區	63000040	晴光里	11	A6304-011-00	A6304-22	A6304-22-009	A6304-0388-00
臺北市	63000	中山區	63000040	下埤里	27	A6304-027-00	A6304-33	A6304-33-004	A6304-0427-00
臺北市	63000	中山區	63000040	下埤里	27	A6304-027-00	A6304-33	A6304-33-004	A6304-0403-00
臺北市	63000	中山區	63000040	行政里	24	A6304-024-00	A6304-24	A6304-24-004	A6304-0398-00
臺北市	63000	中山區	63000040	行政里	24	A6304-024-00	A6304-24	A6304-24-004	A6304-0399-00
臺北市	63000	大同區	63000060	景星里	14	A6306-014-00	A6306-19	A6306-19-005	A6306-0232-00
臺北市	63000	中山區	63000040	晴光里	11	A6304-011-00	A6304-30	A6304-30-006	A6304-0391-00
臺北市	63000	大同區	63000060	民權里	13	A6306-013-00	A6306-24	A6306-24-003	A6306-0276-00
臺北市	63000	松山區	63000010	富錦里	6	A6301-006-00	A6301-07	A6301-07-007	A6301-0074-00
臺北市	63000	中山區	63000040	新生里	22	A6304-022-00	A6304-37	A6304-37-002	A6304-0505-00
臺北市	63000	大同區	63000060	民權里	13	A6306-013-00	A6306-24	A6306-24-003	A6306-0284-00
臺北市	63000	松山區	63000010	東榮里	3	A6301-003-00	A6301-09	A6301-09-004	A6301-0102-00
臺北市	63000	松山區	63000010	新益里	5	A6301-005-00	A6301-08	A6301-08-003	A6301-0076-00
臺北市	63000	大同區	63000060	南芳里	12	A6306-012-00	A6306-25	A6306-25-001	A6306-0275-00
臺北市	63000	中山區	63000040	新生里	22	A6304-022-00	A6304-39	A6304-39-002	A6304-0508-00
臺北市	63000	松山區	63000010	新益里	5	A6301-005-00	A6301-07	A6301-07-005	A6301-0073-00
臺北市	63000	大同區	63000060	南芳里	12	A6306-012-00	A6306-23	A6306-23-002	A6306-0281-00
臺北市	63000	中山區	63000040	松江里	21	A6304-021-00	A6304-42	A6304-42-001	A6304-0510-00
臺北市	63000	大同區	63000060	民權里	13	A6306-013-00	A6306-26	A6306-26-004	A6306-0280-00
臺北市	63000	大同區	63000060	民權里	13	A6306-013-00	A6306-26	A6306-26-002	A6306-0277-00
臺北市	63000	大同區	63000060	民權里	13	A6306-013-00	A6306-26	A6306-26-003	A6306-0278-00
臺北市	63000	大同區	63000060	民權里	13	A6306-013-00	A6306-24	A6306-24-003	A6306-0279-00
臺北市	63000	中山區	63000040	松江里	21	A6304-021-00	A6304-42	A6304-42-001	A6304-0506-00
臺北市	63000	松山區	63000010	民有里	16	A6301-016-00	A6301-13	A6301-13-004	A6301-0087-00
臺北市	63000	大同區	63000060	民權里	13	A6306-013-00	A6306-26	A6306-26-004	A6306-0290-00
臺北市	63000	松山區	63000010	新益里	5	A6301-005-00	A6301-08	A6301-08-004	A6301-0084-00
臺北市	63000	松山區	63000010	新益里	5	A6301-005-00	A6301-07	A6301-07-009	A6301-0089-00
臺北市	63000	中山區	63000040	松江里	21	A6304-021-00	A6304-42	A6304-42-002	A6304-0520-00
臺北市	63000	中山區	63000040	松江里	21	A6304-021-00	A6304-42	A6304-42-002	A6304-0522-00
臺北市	63000	大同區	63000060	南芳里	12	A6306-012-00	A6306-23	A6306-23-005	A6306-0287-00
臺北市	63000	中山區	63000040	新生里	22	A6304-022-00	A6304-37	A6304-37-003	A6304-0525-00
臺北市	63000	內湖區	63000100	湖元里	30	A6310-030-00	A6310-75	A6310-75-012	A6310-1151-00
臺北市	63000	大同區	63000060	南芳里	12	A6306-012-00	A6306-25	A6306-25-005	A6306-0294-00
臺北市	63000	松山區	63000010	精忠里	10	A6301-010-00	A6301-12	A6301-12-002	A6301-0140-00
臺北市	63000	中山區	63000040	新生里	22	A6304-022-00	A6304-37	A6304-37-004	A6304-0526-00
臺北市	63000	松山區	63000010	三民里	4	A6301-004-00	A6301-09	A6301-09-001	A6301-0088-00
臺北市	63000	中山區	63000040	新生里	22	A6304-022-00	A6304-37	A6304-37-007	A6304-0558-00
臺北市	63000	大同區	63000060	南芳里	12	A6306-012-00	A6306-23	A6306-23-006	A6306-0291-00
臺北市	63000	中山區	63000040	新生里	22	A6304-022-00	A6304-37	A6304-37-006	A6304-0534-00
臺北市	63000	松山區	63000010	民有里	16	A6301-016-00	A6301-13	A6301-13-004	A6301-0093-00
臺北市	63000	內湖區	63000100	湖元里	30	A6310-030-00	A6310-75	A6310-75-009	A6310-1156-00
臺北市	63000	中山區	63000040	新生里	22	A6304-022-00	A6304-37	A6304-37-005	A6304-0527-00
臺北市	63000	中山區	63000040	新生里	22	A6304-022-00	A6304-39	A6304-39-001	A6304-0528-00
臺北市	63000	中山區	63000040	新生里	22	A6304-022-00	A6304-39	A6304-39-002	A6304-0562-00
臺北市	63000	松山區	63000010	新益里	5	A6301-005-00	A6301-16	A6301-16-003	A6301-0103-00
臺北市	63000	松山區	63000010	三民里	4	A6301-004-00	A6301-09	A6301-09-002	A6301-0091-00
臺北市	63000	松山區	63000010	新益里	5	A6301-005-00	A6301-08	A6301-08-004	A6301-0098-00
臺北市	63000	中山區	63000040	江寧里	28	A6304-028-00	A6304-40	A6304-40-004	A6304-0537-00
臺北市	63000	中山區	63000040	江寧里	28	A6304-028-00	A6304-38	A6304-38-003	A6304-0530-00
臺北市	63000	中山區	63000040	江寧里	28	A6304-028-00	A6304-40	A6304-40-002	A6304-0529-00
臺北市	63000	中山區	63000040	松江里	21	A6304-021-00	A6304-42	A6304-42-006	A6304-0541-00
臺北市	63000	南港區	63000090	三重里	4	A6309-004-00	A6309-01	A6309-01-003	A6309-0007-00
臺北市	63000	中山區	63000040	松江里	21	A6304-021-00	A6304-44	A6304-44-001	A6304-0532-00
臺北市	63000	大同區	63000060	南芳里	12	A6306-012-00	A6306-25	A6306-25-005	A6306-0298-00
臺北市	63000	中山區	63000040	松江里	21	A6304-021-00	A6304-44	A6304-44-002	A6304-0533-00
臺北市	63000	中山區	63000040	集英里	8	A6304-008-00	A6304-36	A6304-36-005	A6304-0538-00
臺北市	63000	士林區	63000110	聖山里	29	A6311-029-00	A6311-34	A6311-34-007	A6311-0509-00
臺北市	63000	士林區	63000110	蘭興里	35	A6311-035-00	A6311-37	A6311-37-003	A6311-0495-00
臺北市	63000	士林區	63000110	忠誠里	30	A6311-030-00	A6311-38	A6311-38-004	A6311-0501-00
臺北市	63000	士林區	63000110	富洲里	24	A6311-024-00	A6311-32	A6311-32-008	A6311-0505-00
臺北市	63000	士林區	63000110	富洲里	24	A6311-024-00	A6311-32	A6311-32-009	A6311-0506-00
臺北市	63000	士林區	63000110	忠誠里	30	A6311-030-00	A6311-38	A6311-38-003	A6311-0502-00
臺北市	63000	士林區	63000110	忠誠里	30	A6311-030-00	A6311-38	A6311-38-001	A6311-0500-00
臺北市	63000	北投區	63000120	建民里	1	A6312-001-00	A6312-81	A6312-81-008	A6312-1144-00
臺北市	63000	士林區	63000110	德行里	27	A6311-027-00	A6311-42	A6311-42-001	A6311-0525-00
臺北市	63000	士林區	63000110	聖山里	29	A6311-029-00	A6311-34	A6311-34-008	A6311-0508-00
臺北市	63000	士林區	63000110	蘭興里	35	A6311-035-00	A6311-37	A6311-37-004	A6311-0516-00
臺北市	63000	士林區	63000110	聖山里	29	A6311-029-00	A6311-34	A6311-34-008	A6311-0513-00
臺北市	63000	士林區	63000110	臨溪里	51	A6311-051-00	A6311-45	A6311-45-006	A6311-0645-00
臺北市	63000	士林區	63000110	舊佳里	6	A6311-006-00	A6311-60	A6311-60-006	A6311-0647-00
臺北市	63000	士林區	63000110	福志里	5	A6311-005-00	A6311-50	A6311-50-003	A6311-0649-00
臺北市	63000	士林區	63000110	福志里	5	A6311-005-00	A6311-50	A6311-50-001	A6311-0639-00
臺北市	63000	士林區	63000110	福志里	5	A6311-005-00	A6311-50	A6311-50-002	A6311-0642-00
臺北市	63000	士林區	63000110	福林里	3	A6311-003-00	A6311-59	A6311-59-003	A6311-0687-00
臺北市	63000	北投區	63000120	洲美里	19	A6312-019-00	A6312-79	A6312-79-003	A6312-1159-00
臺北市	63000	士林區	63000110	德華里	28	A6311-028-00	A6311-49	A6311-49-005	A6311-0637-00
臺北市	63000	士林區	63000110	福志里	5	A6311-005-00	A6311-50	A6311-50-001	A6311-0638-00
臺北市	63000	內湖區	63000100	金瑞里	14	A6310-014-00	A6310-01	A6310-01-003	A6310-0016-00
臺北市	63000	內湖區	63000100	西安里	3	A6310-003-00	A6310-01	A6310-01-005	A6310-0019-00
臺北市	63000	士林區	63000110	福德里	4	A6311-004-00	A6311-67	A6311-67-003	A6311-0790-00
臺北市	63000	士林區	63000110	福德里	4	A6311-004-00	A6311-67	A6311-67-004	A6311-0789-00
臺北市	63000	士林區	63000110	後港里	8	A6311-008-00	A6311-73	A6311-73-004	A6311-0956-00
臺北市	63000	內湖區	63000100	碧山里	15	A6310-015-00	A6310-03	A6310-03-003	A6310-0037-00
臺北市	63000	士林區	63000110	社子里	19	A6311-019-00	A6311-72	A6311-72-008	A6311-0953-00
臺北市	63000	士林區	63000110	義信里	2	A6311-002-00	A6311-82	A6311-82-005	A6311-0959-00
臺北市	63000	士林區	63000110	仁勇里	1	A6311-001-00	A6311-77	A6311-77-006	A6311-0962-00
臺北市	63000	士林區	63000110	後港里	8	A6311-008-00	A6311-73	A6311-73-005	A6311-0957-00
臺北市	63000	內湖區	63000100	金瑞里	14	A6310-014-00	A6310-07	A6310-07-001	A6310-0039-00
臺北市	63000	內湖區	63000100	碧山里	15	A6310-015-00	A6310-03	A6310-03-004	A6310-0040-00
臺北市	63000	內湖區	63000100	內溝里	25	A6310-025-00	A6310-01	A6310-01-008	A6310-0214-00
臺北市	63000	內湖區	63000100	金瑞里	14	A6310-014-00	A6310-04	A6310-04-003	A6310-0036-00
臺北市	63000	士林區	63000110	永倫里	22	A6311-022-00	A6311-71	A6311-71-004	A6311-0958-00
臺北市	63000	內湖區	63000100	碧山里	15	A6310-015-00	A6310-03	A6310-03-006	A6310-0038-00
臺北市	63000	士林區	63000110	前港里	10	A6311-010-00	A6311-80	A6311-80-008	A6311-1049-00
臺北市	63000	內湖區	63000100	西安里	3	A6310-003-00	A6310-06	A6310-06-009	A6310-0135-00
臺北市	63000	士林區	63000110	福中里	9	A6311-009-00	A6311-81	A6311-81-002	A6311-1050-00
臺北市	63000	中山區	63000040	大直里	14	A6304-014-00	A6304-02	A6304-02-001	A6304-0009-00
臺北市	63000	士林區	63000110	葫東里	18	A6311-018-00	A6311-85	A6311-85-001	A6311-1061-00
臺北市	63000	士林區	63000110	葫東里	18	A6311-018-00	A6311-89	A6311-89-001	A6311-1054-00
臺北市	63000	內湖區	63000100	西安里	3	A6310-003-00	A6310-14	A6310-14-008	A6310-0139-00
臺北市	63000	內湖區	63000100	西康里	2	A6310-002-00	A6310-10	A6310-10-004	A6310-0155-00
臺北市	63000	內湖區	63000100	金龍里	13	A6310-013-00	A6310-09	A6310-09-008	A6310-0147-00
臺北市	63000	士林區	63000110	福中里	9	A6311-009-00	A6311-80	A6311-80-007	A6311-1071-00
臺北市	63000	內湖區	63000100	碧山里	15	A6310-015-00	A6310-08	A6310-08-004	A6310-0145-00
臺北市	63000	內湖區	63000100	西康里	2	A6310-002-00	A6310-10	A6310-10-006	A6310-0164-00
臺北市	63000	內湖區	63000100	內湖里	9	A6310-009-00	A6310-19	A6310-19-006	A6310-0262-00
臺北市	63000	士林區	63000110	前港里	10	A6311-010-00	A6311-87	A6311-87-006	A6311-1124-00
臺北市	63000	士林區	63000110	前港里	10	A6311-010-00	A6311-87	A6311-87-005	A6311-1122-00
臺北市	63000	士林區	63000110	百齡里	11	A6311-011-00	A6311-86	A6311-86-004	A6311-1113-00
臺北市	63000	士林區	63000110	葫蘆里	17	A6311-017-00	A6311-83	A6311-83-006	A6311-1118-00
臺北市	63000	中山區	63000040	大直里	14	A6304-014-00	A6304-02	A6304-02-009	A6304-0033-00
臺北市	63000	內湖區	63000100	西康里	2	A6310-002-00	A6310-17	A6310-17-006	A6310-0237-00
臺北市	63000	內湖區	63000100	港華里	8	A6310-008-00	A6310-21	A6310-21-001	A6310-0250-00
